종목코드,종목명,시장구분,업종명,시가총액
000020,동화약품,KOSPI,의약품,281269902900
000040,KR모터스,KOSPI,운수장비,63739802295
000050,경방,KOSPI,유통업,282651433700
000070,삼양홀딩스,KOSPI,기타금융,630330345600
000075,삼양홀딩스우,KOSPI,기타금융,16814407400
000080,하이트진로,KOSPI,음식료품,1588526289150
000087,하이트진로2우B,KOSPI,음식료품,18816797700
000100,유한양행,KOSPI,의약품,4682621942700
000105,유한양행우,KOSPI,의약품,65542170000
000120,CJ대한통운,KOSPI,운수창고업,1845518629600
000140,하이트진로홀딩스,KOSPI,기타금융,223713214600
000145,하이트진로홀딩스우,KOSPI,기타금융,6064032800
000150,두산,KOSPI,기타금융,1640816815500
000155,두산우,KOSPI,기타금융,229396918800
000157,두산2우B,KOSPI,기타금융,83320445400
000180,성창기업지주,KOSPI,서비스업,141595748000
000210,DL,KOSPI,화학,972353017600
000215,DL우,KOSPI,화학,47632748750
000220,유유제약,KOSPI,의약품,94605606990
000225,유유제약1우,KOSPI,의약품,13805603700
000227,유유제약2우B,KOSPI,의약품,4378782000
000230,일동홀딩스,KOSPI,의약품,133868640000
000240,한국앤컴퍼니,KOSPI,기타금융,1155361870800
000250,삼천당제약,KOSDAQ,제약,1432447907400
000270,기아,KOSPI,운수장비,34254166095600
000300,대유플러스,KOSPI,전기전자,108898896600
000320,노루홀딩스,KOSPI,기타금융,136898855300
000325,노루홀딩스우,KOSPI,기타금융,5199984650
000370,한화손해보험,KOSPI,보험,496724083325
000390,삼화페인트,KOSPI,화학,173558132220
000400,롯데손해보험,KOSPI,보험,537502506240
000430,대원강업,KOSPI,운수장비,270940000000
000440,중앙에너비스,KOSDAQ,유통,120183609000
000480,조선내화,KOSPI,비금속광물,361600000000
000490,대동,KOSPI,기계,288384865700
000500,가온전선,KOSPI,전기전자,119674987320
000520,삼일제약,KOSPI,의약품,110471811520
000540,흥국화재,KOSPI,보험,206540103675
000545,흥국화재우,KOSPI,보험,4354560000
000547,흥국화재2우B,KOSPI,보험,2574336000
000590,CS홀딩스,KOSPI,기타금융,70769746600
000640,동아쏘시오홀딩스,KOSPI,기타금융,569497496100
000650,천일고속,KOSPI,운수창고업,75748660000
000660,SK하이닉스,KOSPI,전기전자,80298660859500
000670,영풍,KOSPI,철강금속,1000227720000
000680,LS네트웍스,KOSPI,유통업,222618520200
000700,유수홀딩스,KOSPI,서비스업,175782231000
000720,현대건설,KOSPI,건설업,4253790223000
000725,현대건설우,KOSPI,건설업,76992589000
000760,이화산업,KOSPI,유통업,71820000000
000810,삼성화재,KOSPI,보험,10801462836000
000815,삼성화재우,KOSPI,보험,544236000000
000850,화천기공,KOSPI,기계,85580000000
000860,강남제비스코,KOSPI,화학,155675000000
000880,한화,KOSPI,화학,2301233164500
000885,한화우,KOSPI,화학,17038901700
00088K,한화3우B,KOSPI,화학,344945200000
000890,보해양조,KOSPI,음식료품,84167678045
000910,유니온,KOSPI,비금속광물,113652586320
000950,전방,KOSPI,섬유의복,55440000000
000970,한국주철관,KOSPI,철강금속,168723700000
000990,DB하이텍,KOSPI,전기전자,2810430620400
000995,DB하이텍1우,KOSPI,전기전자,8637100400
001000,신라섬유,KOSDAQ,유통,50375895500
001020,페이퍼코리아,KOSPI,종이목재,51895389710
001040,CJ,KOSPI,기타금융,2558822724600
001045,CJ우,KOSPI,기타금융,113463194600
00104K,CJ4우(전환),KOSPI,기타금융,300082352000
001060,JW중외제약,KOSPI,의약품,529772835200
001065,JW중외제약우,KOSPI,의약품,10663335000
001067,JW중외제약2우B,KOSPI,의약품,13116849200
001070,대한방직,KOSPI,섬유의복,282490000000
001080,만호제강,KOSPI,철강금속,273070000000
001120,LX인터내셔널,KOSPI,유통업,1187994000000
001130,대한제분,KOSPI,음식료품,236093000000
001140,국보,KOSPI,운수창고업,78360028200
001200,유진투자증권,KOSPI,증권,354531089880
001210,금호전기,KOSPI,전기전자,31754103566
001230,동국제강,KOSPI,철강금속,1087933201800
001250,GS글로벌,KOSPI,유통업,252965986660
001260,남광토건,KOSPI,건설업,94491016920
001270,부국증권,KOSPI,증권,213619651600
001275,부국증권우,KOSPI,증권,56850000000
001290,상상인증권,KOSPI,증권,86561358880
001340,백광산업,KOSPI,화학,394832797530
001360,삼성제약,KOSPI,의약품,227007827020
001380,SG글로벌,KOSPI,운수장비,63129656772
001390,KG케미칼,KOSPI,화학,481153531200
001420,태원물산,KOSPI,운수장비,40204000000
001430,세아베스틸지주,KOSPI,철강금속,918070246400
001440,대한전선,KOSPI,전기전자,1803241377000
001450,현대해상,KOSPI,보험,2959140000000
001460,BYC,KOSPI,섬유의복,262338300000
001465,BYC우,KOSPI,섬유의복,32286211500
001470,삼부토건,KOSPI,건설업,430927957500
001500,현대차증권,KOSPI,증권,287315811720
001510,SK증권,KOSPI,증권,336011611581
001515,SK증권우,KOSPI,증권,10172536400
001520,동양,KOSPI,비금속광물,250618266150
001525,동양우,KOSPI,비금속광물,3836109510
001527,동양2우B,KOSPI,비금속광물,3977454410
001530,DI동일,KOSPI,유통업,549458284700
001540,안국약품,KOSDAQ,제약,108643358600
001550,조비,KOSPI,화학,84841185260
001560,제일연마,KOSPI,비금속광물,101300000000
001570,금양,KOSPI,화학,2809621790800
001620,케이비아이동국실업,KOSPI,운수장비,77154704671
001630,종근당홀딩스,KOSPI,의약품,249491077800
001680,대상,KOSPI,음식료품,647918067500
001685,대상우,KOSPI,음식료품,20594451690
001720,신영증권,KOSPI,증권,520936153500
001725,신영증권우,KOSPI,증권,396421480600
001740,SK네트웍스,KOSPI,유통업,1098726714900
001745,SK네트웍스우,KOSPI,유통업,5318726400
001750,한양증권,KOSPI,증권,113538523280
001755,한양증권우,KOSPI,증권,6583500000
001770,SHD,KOSPI,철강금속,34016584000
001780,알루코,KOSPI,철강금속,310844387560
001790,대한제당,KOSPI,음식료품,311247132600
001795,대한제당우,KOSPI,음식료품,19966900800
001800,오리온홀딩스,KOSPI,기타금융,957848502380
001810,무림SP,KOSDAQ,종이·목재,51137625000
001820,삼화콘덴서,KOSPI,전기전자,469334250000
001840,이화공영,KOSDAQ,건설,76054118400
001880,DL건설,KOSPI,건설업,305437983400
001940,KISCO홀딩스,KOSPI,철강금속,307998275200
002020,코오롱,KOSPI,기타금융,253791162600
002025,코오롱우,KOSPI,기타금융,16167377800
002030,아세아,KOSPI,서비스업,311476442600
002070,비비안,KOSPI,섬유의복,40698590340
002100,경농,KOSPI,화학,203620457250
002140,고려산업,KOSPI,음식료품,106117253375
002150,도화엔지니어링,KOSPI,서비스업,285608400000
002170,삼양통상,KOSPI,기타제조업,152100000000
002200,한국수출포장,KOSPI,종이목재,123800000000
002210,동성제약,KOSPI,의약품,153995723000
002220,한일철강,KOSPI,철강금속,87300694200
002230,피에스텍,KOSDAQ,의료·정밀기기,88620828975
002240,고려제강,KOSPI,철강금속,467750000000
002290,삼일기업공사,KOSDAQ,건설,47058000000
002310,아세아제지,KOSPI,종이목재,302281942500
002320,한진,KOSPI,운수창고업,298952560000
002350,넥센타이어,KOSPI,화학,800876591400
002355,넥센타이어1우B,KOSPI,화학,19240000000
002360,SH에너지화학,KOSPI,화학,87017710590
002380,KCC,KOSPI,화학,1857272439000
002390,한독,KOSPI,의약품,210857325560
002410,범양건영,KOSPI,건설업,78344903210
002420,세기상사,KOSPI,유통업,44359607040
002450,삼익악기,KOSPI,기타제조업,111896210940
002460,화성산업,KOSPI,건설업,100688000000
002600,조흥,KOSPI,음식료품,124800000000
002620,제일파마홀딩스,KOSPI,서비스업,218994697050
002630,오리엔트바이오,KOSPI,의약품,85498346605
002680,한탑,KOSDAQ,음식료·담배,53780706881
002690,동일제강,KOSPI,철강금속,46284820800
002700,신일전자,KOSPI,유통업,141810851916
002710,TCC스틸,KOSPI,철강금속,962042679900
002720,국제약품,KOSPI,의약품,92997461640
002760,보락,KOSPI,화학,100751800000
002780,진흥기업,KOSPI,건설업,186640248835
002785,진흥기업우B,KOSPI,건설업,4526111040
002787,진흥기업2우B,KOSPI,건설업,3832504000
002790,아모레G,KOSPI,화학,2399533038000
002795,아모레G우,KOSPI,화학,74232230400
00279K,아모레G3우(전환),KOSPI,화학,145390100000
002800,신신제약,KOSDAQ,제약,74790565000
002810,삼영무역,KOSPI,유통업,247457103200
002820,SUN&L,KOSPI,종이목재,37067487660
002840,미원상사,KOSPI,화학,815285000000
002870,신풍,KOSPI,유통업,36147295800
002880,대유에이텍,KOSPI,운수장비,82312354030
002900,TYM,KOSPI,기계,268142591200
002920,유성기업,KOSPI,운수장비,80437250000
002960,한국쉘석유,KOSPI,화학,297700000000
002990,금호건설,KOSPI,건설업,232807648500
002995,금호건설우,KOSPI,건설업,6035292900
003000,부광약품,KOSPI,의약품,552159890730
003010,혜인,KOSPI,유통업,80090306100
003030,세아제강지주,KOSPI,기타금융,677160919500
003060,에이프로젠바이오로직스,KOSPI,의약품,276288195935
003070,코오롱글로벌,KOSPI,건설업,266193944780
003075,코오롱글로벌우,KOSPI,건설업,16555471950
003080,성보화학,KOSPI,화학,68668600000
003090,대웅,KOSPI,의약품,875618218800
003100,선광,KOSDAQ,운송,159060000000
003120,일성신약,KOSPI,의약품,366415000000
003160,디아이,KOSPI,의료정밀,200930000000
003200,일신방직,KOSPI,섬유의복,263529600000
003220,대원제약,KOSPI,의약품,320025241900
003230,삼양식품,KOSPI,음식료품,873829740000
003240,태광산업,KOSPI,화학,723710000000
003280,흥아해운,KOSPI,운수창고업,327458712438
003300,한일홀딩스,KOSPI,비금속광물,355503152520
003310,대주산업,KOSDAQ,음식료·담배,82110252000
003350,한국화장품제조,KOSPI,화학,111940400000
003380,하림지주,KOSDAQ,금융,930766710510
003410,쌍용C&E,KOSPI,비금속광물,2917347055050
003460,유화증권,KOSPI,증권,138920916750
003465,유화증권우,KOSPI,증권,43603680375
003470,유안타증권,KOSPI,증권,564858310080
003475,유안타증권우,KOSPI,증권,35121216640
003480,한진중공업홀딩스,KOSPI,전기가스업,108817357220
003490,대한항공,KOSPI,운수창고업,8008799376750
003495,대한항공우,KOSPI,운수창고업,31379930500
003520,영진약품,KOSPI,의약품,514843037765
003530,한화투자증권,KOSPI,증권,592151859000
003535,한화투자증권우,KOSPI,증권,23952000000
003540,대신증권,KOSPI,증권,685440900000
003545,대신증권우,KOSPI,증권,341380000000
003547,대신증권2우B,KOSPI,증권,124900000000
003550,LG,KOSPI,기타금융,13905407781200
003555,LG우,KOSPI,기타금융,199729082000
003560,IHQ,KOSPI,서비스업,57908659872
003570,SNT다이내믹스,KOSPI,운수장비,348820791530
003580,HLB글로벌,KOSPI,광업,252083899900
003610,방림,KOSPI,섬유의복,312277984200
003620,KG모빌리티,KOSPI,운수장비,1826560354480
003650,미창석유,KOSPI,화학,120733236800
003670,포스코퓨처엠,KOSPI,전기전자,28971244280000
003680,한성기업,KOSPI,음식료품,35518425800
003690,코리안리,KOSPI,보험,1019558078360
003720,삼영,KOSPI,화학,168810000000
003780,진양산업,KOSPI,화학,87100000000
003800,에이스침대,KOSDAQ,기타제조,342126500000
003830,대한화섬,KOSPI,화학,139705600000
003850,보령,KOSPI,의약품,618896900000
003920,남양유업,KOSPI,음식료품,375840000000
003925,남양유업우,KOSPI,음식료품,49998600000
003960,사조대림,KOSPI,음식료품,261187309500
004000,롯데정밀화학,KOSPI,화학,1524780000000
004020,현대제철,KOSPI,철강금속,4463761508250
004060,SG세계물산,KOSPI,유통업,104856129280
004080,신흥,KOSPI,유통업,135090000000
004090,한국석유,KOSPI,비금속광물,134303789600
004100,태양금속,KOSPI,운수장비,71748500000
004105,태양금속우,KOSPI,운수장비,10956000000
004140,동방,KOSPI,운수창고업,108416191160
004150,한솔홀딩스,KOSPI,기타금융,129596460045
004170,신세계,KOSPI,유통업,1926701921700
004250,NPC,KOSPI,화학,250797600000
004255,NPC우,KOSPI,화학,18057600000
004270,남성,KOSPI,유통업,76226596800
004310,현대약품,KOSPI,의약품,152960000000
004360,세방,KOSPI,운수창고업,285382438200
004365,세방우,KOSPI,운수창고업,28960612500
004370,농심,KOSPI,음식료품,2721982295000
004380,삼익THK,KOSPI,기계,277410000000
004410,서울식품,KOSPI,음식료품,81696711862
004415,서울식품우,KOSPI,음식료품,5361045000
004430,송원산업,KOSPI,화학,431760000000
004440,삼일씨엔에스,KOSPI,비금속광물,67097360690
004450,삼화왕관,KOSPI,기계,75726421850
004490,세방전지,KOSPI,전기전자,684600000000
004540,깨끗한나라,KOSPI,종이목재,100177464170
004545,깨끗한나라우,KOSPI,종이목재,6297952000
004560,현대비앤지스틸,KOSPI,철강금속,235983392150
004565,현대비앤지스틸우,KOSPI,철강금속,5635407600
004590,한국가구,KOSDAQ,유통,66750000000
004650,창해에탄올,KOSDAQ,음식료·담배,97239563300
004690,삼천리,KOSPI,전기가스업,495929557500
004700,조광피혁,KOSPI,기타제조업,329132331000
004710,한솔테크닉스,KOSPI,전기전자,243713974020
004720,팜젠사이언스,KOSPI,의약품,97933149840
004770,써니전자,KOSPI,전기전자,85892952115
004780,대륙제관,KOSDAQ,금속,71564395500
004800,효성,KOSPI,기타금융,1388580547500
004830,덕성,KOSPI,화학,71736000000
004835,덕성우,KOSPI,화학,8004000000
004840,DRB동일,KOSPI,화학,100247900000
004870,티웨이홀딩스,KOSPI,비금속광물,71240828966
004890,동일산업,KOSPI,철강금속,542035552500
004910,조광페인트,KOSPI,화학,87936000000
004920,씨아이테크,KOSPI,기타제조업,85947527940
004960,한신공영,KOSPI,건설업,95342584480
004970,신라교역,KOSPI,"농업, 임업 및 어업",166560000000
004980,성신양회,KOSPI,비금속광물,235599461530
004985,성신양회우,KOSPI,비금속광물,10608000900
004990,롯데지주,KOSPI,기타금융,2984667792650
00499K,롯데지주우,KOSPI,기타금융,32586641350
005010,휴스틸,KOSPI,철강금속,352861111000
005030,부산주공,KOSPI,운수장비,38288532168
005070,코스모신소재,KOSPI,화학,5486485324000
005090,SGC에너지,KOSPI,전기가스업,402149909600
005110,한창,KOSPI,유통업,56767902620
005160,동국산업,KOSDAQ,금속,335230898760
005180,빙그레,KOSPI,음식료품,492562050000
005250,녹십자홀딩스,KOSPI,서비스업,737402332800
005257,녹십자홀딩스2우,KOSPI,서비스업,27833071000
005290,동진쎄미켐,KOSDAQ,반도체,1938326423800
005300,롯데칠성,KOSPI,음식료품,1317601528000
005305,롯데칠성우,KOSPI,음식료품,52333425000
005320,국동,KOSPI,유통업,64829823250
005360,모나미,KOSPI,유통업,62928032310
005380,현대차,KOSPI,운수장비,42200535447000
005385,현대차우,KOSPI,운수장비,2584926356800
005387,현대차2우B,KOSPI,운수장비,3886576237200
005389,현대차3우B,KOSPI,운수장비,254150153600
005390,신성통상,KOSPI,유통업,294602199500
005420,코스모화학,KOSPI,화학,1718903994800
005430,한국공항,KOSPI,운수창고업,119213265750
005440,현대지에프홀딩스,KOSPI,기타금융,233275141040
005490,POSCO홀딩스,KOSPI,철강금속,31841068095000
005500,삼진제약,KOSPI,의약품,314140000000
005610,SPC삼립,KOSPI,음식료품,664433693000
005670,푸드웰,KOSDAQ,음식료·담배,56200000000
005680,삼영전자,KOSPI,전기전자,197200000000
005690,파미셀,KOSPI,의약품,540152676000
005710,대원산업,KOSDAQ,운송장비·부품,130044024000
005720,넥센,KOSPI,화학,244963694775
005725,넥센우,KOSPI,화학,11161860000
005740,크라운해태홀딩스,KOSPI,기타금융,93389812630
005745,크라운해태홀딩스우,KOSPI,기타금융,6331652040
005750,대림B&Co,KOSPI,비금속광물,56685616000
005800,신영와코루,KOSPI,섬유의복,96480000000
005810,풍산홀딩스,KOSPI,기타금융,352948038400
005820,원림,KOSPI,섬유의복,53198005500
005830,DB손해보험,KOSPI,보험,5508240000000
005850,에스엘,KOSPI,운수장비,1672146720000
005860,한일사료,KOSDAQ,음식료·담배,240362478500
005870,휴니드,KOSPI,전기전자,89777855400
005880,대한해운,KOSPI,운수창고업,591435833380
005930,삼성전자,KOSPI,전기전자,431018300110000
005935,삼성전자우,KOSPI,전기전자,49373202000000
005940,NH투자증권,KOSPI,증권,3240376048170
005945,NH투자증권우,KOSPI,증권,177387099200
005950,이수화학,KOSPI,화학,606171465000
005960,동부건설,KOSPI,건설업,168130243050
005965,동부건설우,KOSPI,건설업,6501081600
005990,매일홀딩스,KOSDAQ,음식료·담배,121955722560
006040,동원산업,KOSPI,기타금융,2211732926250
006050,국영지앤엠,KOSDAQ,비금속,50074673705
006060,화승인더,KOSPI,화학,203024400000
006090,사조오양,KOSPI,음식료품,80093281500
006110,삼아알미늄,KOSPI,철강금속,1269638350800
006120,SK디스커버리,KOSPI,기타금융,709160098750
006125,SK디스커버리우,KOSPI,기타금융,40481959000
006140,피제이전자,KOSDAQ,의료·정밀기기,95700000000
006200,한국전자홀딩스,KOSPI,기타금융,52232299776
006220,제주은행,KOSPI,은행,507955916940
006260,LS,KOSPI,기타금융,2675820000000
006280,녹십자,KOSPI,의약품,1486527633600
006340,대원전선,KOSPI,전기전자,88588341354
006345,대원전선우,KOSPI,전기전자,6736484000
006360,GS건설,KOSPI,건설업,1784374066500
006370,대구백화점,KOSPI,유통업,110163999980
006380,카프로,KOSPI,화학,36000000000
006390,한일현대시멘트,KOSPI,비금속광물,338234260000
006400,삼성SDI,KOSPI,전기전자,49166638950000
006405,삼성SDI우,KOSPI,전기전자,555747276000
006490,인스코비,KOSPI,통신업,157295267514
006570,대림통상,KOSPI,기계,51917250000
006580,대양제지,KOSDAQ,종이·목재,87531000000
006620,동구바이오제약,KOSDAQ,제약,169082052480
006650,대한유화,KOSPI,화학,881400000000
006660,삼성공조,KOSPI,운수장비,95402926360
006730,서부T&D,KOSDAQ,숙박·음식,472805690880
006740,영풍제지,KOSPI,종이목재,1010986719000
006800,미래에셋증권,KOSPI,증권,4497500911440
006805,미래에셋증권우,KOSPI,증권,57640196250
00680K,미래에셋증권2우B,KOSPI,증권,534100000000
006840,AK홀딩스,KOSPI,기타금융,250643854120
006880,신송홀딩스,KOSPI,유통업,97469789920
006890,태경케미컬,KOSPI,화학,152772000000
006910,보성파워텍,KOSDAQ,금속,191360664480
006920,모헨즈,KOSDAQ,비금속,53125800000
006980,우성,KOSPI,음식료품,78022500000
007070,GS리테일,KOSPI,유통업,2602240361700
007110,일신석재,KOSPI,유통업,99609200460
007120,미래아이앤지,KOSPI,서비스업,47931880896
007160,사조산업,KOSPI,"농업, 임업 및 어업",196500000000
007210,벽산,KOSPI,비금속광물,147404000000
007280,한국특강,KOSPI,철강금속,122088039970
007310,오뚜기,KOSPI,음식료품,1811539160000
007330,푸른저축은행,KOSDAQ,금융,143588256000
007340,DN오토모티브,KOSPI,전기전자,809514405000
007370,진양제약,KOSDAQ,제약,73680000000
007390,네이처셀,KOSDAQ,제약,650576134320
007460,에이프로젠,KOSPI,기계,378220262805
007530,와이엠,KOSDAQ,금속,76410191220
007540,샘표,KOSPI,기타금융,147528540000
007570,일양약품,KOSPI,의약품,339724819200
007575,일양약품우,KOSPI,의약품,8407561200
007590,동방아그로,KOSPI,화학,90556887050
007610,선도전기,KOSPI,전기전자,54000000000
007660,이수페타시스,KOSPI,전기전자,937311929580
007680,대원,KOSDAQ,건설,93856388520
007690,국도화학,KOSPI,화학,403675596800
007700,F&F홀딩스,KOSPI,기타금융,801844523500
007720,대명소노시즌,KOSDAQ,유통,70761915900
007770,한일화학,KOSDAQ,화학,78273000000
007810,코리아써키트,KOSPI,전기전자,392813089130
007815,코리아써우,KOSPI,전기전자,18588606300
00781K,코리아써키트2우B,KOSPI,전기전자,7249215750
007820,에스엠코어,KOSDAQ,기계·장비,140237622000
007860,서연,KOSPI,기타금융,213666580400
007980,태평양물산,KOSPI,섬유의복,75094093624
008040,사조동아원,KOSPI,음식료품,158928819600
008060,대덕,KOSPI,기타금융,226047300500
00806K,대덕1우,KOSPI,기타금융,11408279370
008110,대동전자,KOSPI,전기전자,92630647010
008250,이건산업,KOSPI,종이목재,81925709800
008260,NI스틸,KOSPI,철강금속,186758764010
008290,원풍물산,KOSDAQ,섬유·의류,39310093914
008350,남선알미늄,KOSPI,철강금속,380137920050
008355,남선알미우,KOSPI,철강금속,8436186000
008370,원풍,KOSDAQ,화학,53640000000
008420,문배철강,KOSPI,철강금속,74017653050
008470,부스타,KOSDAQ,금속,42948528000
008490,서흥,KOSPI,화학,321621341400
008500,일정실업,KOSPI,섬유의복,15480000000
008600,윌비스,KOSPI,유통업,40408859439
008700,아남전자,KOSPI,전기전자,166589611200
008730,율촌화학,KOSPI,화학,897760000000
008770,호텔신라,KOSPI,유통업,3073127874300
008775,호텔신라우,KOSPI,유통업,43007478800
008830,대동기어,KOSDAQ,기계·장비,59317632000
008870,금비,KOSPI,비금속광물,101400000000
008930,한미사이언스,KOSPI,기타금융,2588406780000
008970,동양철관,KOSPI,철강금속,125305095660
009070,KCTC,KOSPI,운수창고업,124200000000
009140,경인전자,KOSPI,전기전자,41390500950
009150,삼성전기,KOSPI,전기전자,11151768812800
009155,삼성전기우,KOSPI,전기전자,211337736800
009160,SIMPAC,KOSPI,철강금속,393231391160
009180,한솔로지스틱스,KOSPI,운수창고업,75562918750
009190,대양금속,KOSPI,철강금속,141320868250
009200,무림페이퍼,KOSPI,종이목재,106519833600
009240,한샘,KOSPI,유통업,1068440331200
009270,신원,KOSPI,섬유의복,148750216200
009290,광동제약,KOSPI,의약품,334445029380
009300,삼아제약,KOSDAQ,제약,116571000000
009310,참엔지니어링,KOSPI,기계,38558159445
009320,대우부품,KOSPI,운수장비,82904692500
009410,태영건설,KOSPI,건설업,155012905530
009415,태영건설우,KOSPI,건설업,8125366080
009420,한올바이오파마,KOSPI,의약품,1238103120600
009440,KC그린홀딩스,KOSPI,기타금융,90300794500
009450,경동나비엔,KOSPI,전기전자,588571116800
009460,한창제지,KOSPI,종이목재,80730108558
009470,삼화전기,KOSPI,전기전자,169313792000
009520,포스코엠텍,KOSDAQ,금속,1034821169550
009540,HD한국조선해양,KOSPI,기타금융,6992383860800
009580,무림P&P,KOSPI,종이목재,226397016120
009620,삼보산업,KOSDAQ,금속,47608850172
